,decimalLatitude,decimalLongitude,month,class,diversity,CHL,NPP,CO2,nitrate,PAR,phosphate,salinity,silicate,T,times,rate
7879,62.5,-10.5,5,northw,5,0.5657,823.5947747,365.6230774,10.05778067,36.71995002,0.638583333,35.31473541,6.10493,8.457355499,13,2.6
7880,55.5,5.5,5,northw,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7881,56.5,0.5,5,northw,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7882,45.5,-49.5,5,northw,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7883,58.5,-15.5,5,northw,20,0.9576,1232.60015,353.6300354,4.97574,38.24388412,0.48286,35.38709259,0.43469,9.698194504,267,13.35
7884,56.5,7.5,5,northw,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7885,48.5,-51.5,5,northw,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7886,62.5,-50.5,5,northw,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7887,49.5,-4.5,5,northw,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7888,53.5,0.5,5,northw,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7889,55.5,-1.5,5,northw,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7890,58.5,4.5,5,northw,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7891,62.5,3.5,5,northw,44,1.5112,1662.257686,351.2226868,6.24694,38.28318968,0.52715,34.14798355,4.070967,8.201148987,404,9.181818182
7892,46.5,-47.5,5,northw,7,2.6495,1019.404262,243.1158905,1.3223125,40.78544327,0.25908,32.66601563,3.68366,2.003581524,18,2.571428571
7893,59.5,-17.5,5,northw,12,0.5274,975.9862197,376.1651306,4.92672,34.77235965,0.59046,35.26507568,3.786546,9.379192352,84,7
7894,46.5,-54.5,5,northw,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7895,52.5,2.5,5,northw,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7896,60.5,-26.5,5,northw,21,0.3846,597.5748875,387.9504395,11.8967175,33.26285264,0.8312,35.29016495,6.99495,7.954985142,248,11.80952381
7897,56.5,-10.5,5,northw,33,0.6285,1194.717634,345.3108826,2.76375,42.37512737,0.3197,35.44330215,1.73101,11.1726408,1056,32
7898,46.5,-46.5,5,northw,12,3.3872,1341.420073,257.172821,3.10905,39.78301614,0.26027,33.33790588,2.46462,3.242991924,44,3.666666667
7899,55.5,2.5,5,northw,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7900,56.5,3.5,5,northw,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7901,59.5,-16.5,5,northw,8,0.6068,1065.309802,372.8048096,7.48909,36.46347432,0.57349,35.28414536,1.32283,9.544120789,27,3.375
7902,64.5,2.5,5,northw,16,1.1821,1818.882397,342.1134033,8.08881,35.72176595,0.53713,34.57453156,4.5295,7.732750893,519,32.4375
7903,52.5,-6.5,5,northw,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7904,57.5,-11.5,5,northw,35,0.8619,1305.083044,351.7969971,3.42273,40.56026618,0.2918,35.40829086,1.42526,10.62165356,212,6.057142857
7905,56.5,-1.5,5,northw,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7906,63.5,-51.5,5,northw,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7907,42.5,-50.5,5,northw,8,0.5657,1057.235533,339.9993286,0.05798,40.8559398,0.2555,34.47389984,1.32373,7.586180687,59,7.375
7908,59.5,-13.5,5,northw,19,0.9246,1214.713731,363.8682556,8.0783325,40.95929745,0.573225,35.55498505,1.39184,10.32812977,202,10.63157895
7909,61.5,-18.5,5,northw,12,0.6285,831.6878633,368.7062683,6.131271333,34.88533188,0.3977,35.28576279,6.20208,8.858469009,59,4.916666667
7910,55.5,0.5,5,northw,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7911,56.5,-9.5,5,northw,26,0.8035,1384.324864,343.3027649,2.39571,42.37940168,0.249425,35.53361511,1.04056,10.71157074,933,35.88461538
7912,51.5,-6.5,5,northw,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7913,61.5,4.5,5,northw,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7914,43.5,-65.5,5,northw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7915,45.5,-51.5,5,northw,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7916,59.5,-3.5,5,northw,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7917,59.5,0.5,5,northw,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7918,56.5,-0.5,5,northw,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7919,59.5,-4.5,5,northw,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7920,59.5,-24.5,5,northw,13,0.4583,651.4746783,389.0811462,10.20183,33.58822071,0.5521,35.27180099,5.38899,8.720775604,50,3.846153846
7921,49.5,-37.5,5,northw,9,0.5657,977.3963025,351.042511,6.26622,38.98500916,0.4943,35.2370224,3.56733,11.31730652,37,4.111111111
7922,48.5,-39.5,5,northw,10,0.5092,922.9417467,353.361969,3.57088,39.13397097,0.33937,35.16017532,2.02389,12.12571239,47,4.7
7923,46.5,-58.5,5,northw,6,0.5092,541.2129075,313.6118164,0.57061,43.0678531,0.40797,31.64528465,0.57349,3.613233566,8,1.333333333
7924,60.5,-0.5,5,northw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7925,63.5,-18.5,5,northw,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7926,56.5,-8.5,5,northw,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7927,48.5,-16.5,5,northw,26,0.3585,931.8422456,356.98349,2.84884,39.02854388,0.201156667,35.77693939,1.571666667,12.25538921,167,6.423076923
7928,59.5,-18.5,5,northw,15,0.5274,861.0355542,380.2425232,5.56086,35.07192564,0.390616667,35.27314377,4.62588,9.399082184,122,8.133333333
7929,57.5,4.5,5,northw,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7930,60.5,-8.5,5,northw,25,0.9246,1138.743774,368.6999512,9.33291,36.96719309,0.53006,35.48126221,2.57812,9.311705589,366,14.64
7931,48.5,-49.5,5,northw,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7932,59.5,-20.5,5,northw,19,0.5462,751.7421061,385.4537354,4.45192,33.03753665,0.28594,35.24607849,6.07945,9.574165344,190,10
7933,50.5,-46.5,5,northw,8,0.5274,652.6691381,346.1270752,5.33126,35.20320689,0.572733333,35.10993576,3.61767,5.112592697,31,3.875
7934,57.5,-13.5,5,northw,21,0.8322,1258.292151,353.3548279,4.79807,43.28421769,0.35375,35.50851822,0.39558,10.21662617,481,22.9047619
7935,59.5,1.5,5,northw,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7936,59.5,-12.5,5,northw,12,1.1019,1284.651725,359.5646362,9.14177,40.93615508,0.537454,35.57266617,1.35476,10.36834621,86,7.166666667
7937,49.5,-9.5,5,northw,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7938,54.5,-0.5,5,northw,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7939,52.5,-17.5,5,northw,22,0.6983,980.3374933,355.7268982,4.68329,42.03270027,0.237696667,35.47507858,1.75634,11.02861214,184,8.363636364
7940,58.5,3.5,5,northw,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7941,49.5,-24.5,5,northw,42,0.5092,1166.019616,358.3999023,5.07848,37.00763406,0.374926667,35.86173248,3.312644667,12.78876114,423,10.07142857
7942,41.5,-30.5,5,northw,12,0.2437,690.3738747,363.6745605,0.72019,45.10854764,0.11512,36.22777557,3.12614,16.95854378,68,5.666666667
7943,55.5,-8.5,5,northw,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7944,38.5,-33.5,5,northw,14,0.1491,629.9378311,379.9941711,0.12059,54.10135015,0.0781065,36.66603088,1.02729,18.76463509,51,3.642857143
7945,56.5,1.5,5,northw,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7946,63.5,4.5,5,northw,6,1.932,1741.331017,328.1940613,6.26461,34.68177284,0.50048,33.75869751,4.709536667,7.776603222,27,4.5
7947,49.5,-41.5,5,northw,10,0.5274,1019.836327,343.1944885,6.44692,36.70294655,0.44875,34.95437241,2.50228,10.725317,54,5.4
7948,59.5,-0.5,5,northw,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7949,63.5,-19.5,5,northw,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7950,59.5,-5.5,5,northw,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7951,55.5,1.5,5,northw,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7952,55.5,-0.5,5,northw,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7953,45.5,-8.5,5,northw,40,1.1019,1857.637367,341.4914246,1.03321,45.8760581,0.12373,35.78361511,1.391735,13.88691902,647,16.175
7954,44.5,-27.5,5,northw,17,0.3846,1001.742024,359.1677551,2.71654,45.9387699,0.39547,35.95866013,4.22936,15.45528793,83,4.882352941
7955,53.5,-16.5,5,northw,30,0.9246,1190.839213,354.1648865,4.271575,41.12118634,0.26931,35.33985519,3.30609,11.25204849,603,20.1
7956,55.5,-7.5,5,northw,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7957,45.5,-29.5,5,northw,17,0.5092,1029.094464,361.6057434,2.37718,40.93467244,0.31665,35.90842438,6.23606,14.80441666,75,4.411764706
7958,50.5,0.5,5,northw,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7959,60.5,1.5,5,northw,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7960,45.5,-7.5,5,northw,43,0.9246,1913.847,339.1196594,1.40615,45.26401987,0.1555,35.73602676,1.25913,13.88778687,1090,25.34883721
7961,56.5,6.5,5,northw,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7962,47.5,-8.5,5,northw,55,0.8927,1585.536431,350.1543274,2.53609,43.41170381,0.21756,35.7336235,1.9803,12.91748714,1145,20.81818182
7963,40.5,-50.5,5,northw,2,0.3227,981.7337031,351.2258911,0.13066,49.55766591,0.11833,36.24253845,2.25998,19.16183472,5,2.5
7964,44.5,-58.5,5,northw,15,0.4425,559.3246275,354.8807373,0.062553333,43.45876631,0.41254,32.38856125,0.14015,2.682478189,47,3.133333333
7965,49.5,-16.5,5,northw,27,0.651,1053.605636,358.8782654,4.26037,37.47571742,0.30314,35.64422989,1.54764,11.47833347,232,8.592592593
7966,47.5,-49.5,5,northw,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7967,50.5,-20.5,5,northw,24,0.6983,1121.462627,356.8674927,5.00687,38.39650218,0.390755,35.8061676,2.28086,12.25761032,152,6.333333333
7968,51.5,-42.5,5,northw,18,NA,744.9893878,361.1386108,6.02067,31.15973101,0.39256,34.82114029,2.49215,7.290712357,63,3.5
7969,47.5,-6.5,5,northw,50,1.4591,1975.359144,342.5157166,2.205075,47.01078037,0.27227,35.41992569,1.77948,12.67724323,1244,24.88
7970,60.5,-19.5,5,northw,18,0.6742,804.6644844,381.8573303,3.8323,35.01402286,0.4335,35.21802902,6.23858,8.812332153,217,12.05555556
7971,45.5,-55.5,5,northw,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7972,47.5,-9.5,5,northw,27,0.8619,1544.027222,352.6944885,2.92023,42.9760406,0.24786,35.81940842,0.86593,12.91119003,186,6.888888889
7973,50.5,-8.5,5,northw,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7974,58.5,-40.5,5,northw,3,0.3115,364.1023794,381.0185852,9.68559,35.94562012,0.840065,34.83613586,6.16198,4.571632862,5,1.666666667
7975,44.5,-62.5,5,northw,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7976,44.5,-53.5,5,northw,10,0.8035,775.5602828,330.9109802,0.12917,37.83423132,0.20476,32.26284027,0.20839,5.233866692,60,6
7977,44.5,-59.5,5,northw,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7978,43.5,-46.5,5,northw,11,0.4747,1091.086787,340.3468323,0.93998,41.61245025,0.26323,35.20449448,1.661385,13.61680889,86,7.818181818
7979,56.5,-12.5,5,northw,45,0.5462,1113.522738,350.717041,4.873166667,40.59206479,0.25481,35.38345337,0.6787,10.75745296,642,14.26666667
7980,52.5,-18.5,5,northw,33,0.4583,898.2826722,356.1812439,4.82925,39.84900573,0.3123,35.53971481,1.45976,11.21439457,435,13.18181818
7981,43.5,-38.5,5,northw,8,0.5462,1304.436849,355.5375061,0.98897,40.15229393,0.11161,36.1807785,7.74393,17.00814247,19,2.375
7982,45.5,-48.5,5,northw,5,0.8322,604.0928603,301.3357544,0.90051,39.25635639,0.320225833,32.43914413,7.12115,3.008686781,11,2.2
7983,44.5,-47.5,5,northw,9,0.6285,761.9467486,334.9393311,0.543898,38.71820012,0.3372,33.04397964,3.814456,8.746512413,30,3.333333333
7984,59.5,-6.5,5,northw,42,1.6211,1603.745997,348.7341614,9.53757,35.55186663,0.464576,35.30706406,2.32302,9.807792664,674,16.04761905
7985,51.5,-39.5,5,northw,9,NA,679.1002983,371.9504395,6.78492,34.0607867,0.429412,34.85364532,2.52081,8.850610733,32,3.555555556
7986,50.5,-6.5,5,northw,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7987,46.5,-13.5,5,northw,28,1.3602,1444.198142,354.2490234,3.24929,38.89188763,0.22195,35.8951416,1.2688,13.82938862,182,6.5
7988,43.5,-28.5,5,northw,14,0.3983,1020.27764,359.221344,1.86765,47.13334288,0.2151,36.03837204,5.3886,15.93366718,79,5.642857143
7989,43.5,-9.5,5,northw,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7990,54.5,-10.5,5,northw,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7991,44.5,-8.5,5,northw,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7992,49.5,-52.5,5,northw,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7993,50.5,-48.5,5,northw,14,0.3342,615.7251378,319.4560852,7.29296,38.90514457,0.47443,34.45743561,4.87543,4.349272728,52,3.714285714
7994,62.5,-16.5,5,northw,20,0.4425,790.3941081,375.4472961,9.57711,35.1596687,0.63048,35.15400314,4.3308975,8.830338478,235,11.75
7995,48.5,-46.5,5,northw,17,3.5082,1216.341848,276.4358215,3.3219,40.450037,0.54964,34.29545212,2.99914,4.20121336,57,3.352941176
7996,45.5,-58.5,5,northw,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7997,45.5,-57.5,5,northw,23,0.4583,536.8759125,340.4436646,0.170885,45.8110824,0.321052,32.09202957,0.36582,3.72230792,473,20.56521739
7998,50.5,-37.5,5,northw,7,0.4916,833.7024164,370.8232422,3.74283,38.39393621,0.6532,35.07606506,2.58831,10.13862991,14,2
7999,53.5,3.5,5,northw,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8000,53.5,-3.5,5,northw,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8001,48.5,-5.5,5,northw,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8002,49.5,-10.5,5,northw,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8003,45.5,-14.5,5,northw,16,0.7232,1095.185352,356.402771,2.10656,39.59179391,0.26609,35.8604126,0.90482,13.86035347,94,5.875
8004,60.5,-20.5,5,northw,16,0.4272,770.7725311,385.1856995,6.64338,34.76855062,0.40695,35.20976257,5.29866,8.890345573,123,7.6875
8005,57.5,-18.5,5,northw,12,0.9918,1214.105669,366.8179626,1.94315,33.42241167,0.2818,35.30836487,4.30049,10.08964443,44,3.666666667
8006,56.5,5.5,5,northw,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8007,55.5,-6.5,5,northw,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8008,48.5,-25.5,5,northw,25,0.3983,1123.171701,358.1288147,3.61222,37.3112313,0.36196,35.78354263,0.9949,13.9718771,112,4.48
8009,53.5,-4.5,5,northw,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8010,54.5,-11.5,5,northw,28,0.6068,1166.474864,328.8183594,3.64451,43.71882883,0.2246,35.50671768,1.58939,11.58816624,761,27.17857143
8011,49.5,-6.5,5,northw,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8012,49.5,-22.5,5,northw,25,0.8619,1160.649905,357.0376587,4.25179,35.11681453,0.31897,35.87923431,1.6373,12.8851223,209,8.36
8013,53.5,7.5,5,northw,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8014,53.5,4.5,5,northw,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8015,58.5,-8.5,5,northw,12,1.3602,1714.626761,351.5152893,8.55307,39.97479393,0.48844,35.50113678,0.67772,9.985191345,38,3.166666667
8016,55.5,-2.5,5,northw,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8017,60.5,-1.5,5,northw,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8018,55.5,-9.5,5,northw,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8019,43.5,-66.5,5,northw,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8020,47.5,-5.5,5,northw,41,0.9246,1810.270744,341.1288757,3.43658,47.43913803,0.29139,35.27843475,2.21627,12.62848663,639,15.58536585
8021,46.5,-6.5,5,northw,41,0.8927,1890.291308,329.2861328,2.870515,45.78897129,0.173285833,35.62075043,2.00127,13.53902149,912,22.24390244
8022,43.5,-27.5,5,northw,9,0.4747,973.6135611,358.5543213,1.53987,48.63796448,0.21813,36.00481796,5.44343,15.80019951,74,8.222222222
8023,58.5,-7.5,5,northw,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8024,56.5,-11.5,5,northw,24,0.6742,1153.330006,347.7928162,2.37294,41.09552315,0.3177,35.37477493,2.20746,11.12285423,893,37.20833333
8025,46.5,-12.5,5,northw,23,1.0639,1687.775428,350.9245605,3.39256,38.62501261,0.15258,35.89342117,1.23956,13.8302393,167,7.260869565
8026,49.5,-5.5,5,northw,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8027,50.5,-30.5,5,northw,8,0.5274,782.4531953,354.6775208,5.25626,40.11498838,0.52843,35.36919022,3.16502,10.29275513,21,2.625
8028,49.5,-29.5,5,northw,17,0.7232,840.1826275,359.0441895,5.25248,38.22426954,0.421926667,35.45637894,3.371713333,12.2541914,68,4
8029,52.5,-40.5,5,northw,6,1.932,788.2418867,345.4614563,7.33437,34.01229364,0.575086667,34.78325653,4.020125,6.220119476,15,2.5
8030,58.5,-17.5,5,northw,17,1.268,1166.645451,367.1235352,6.78147,35.38271385,0.34418,35.31293106,6.72498,10.0375042,279,16.41176471
8031,53.5,-14.5,5,northw,33,1.4088,1155.418968,328.9478455,4.39652,39.00354735,0.20889,35.41590881,1.42335,11.53617859,711,21.54545455
8032,61.5,-10.5,5,northw,19,0.8927,1071.404387,345.0005493,10.66488,37.75760285,0.606883333,35.51320648,4.7116425,9.060481071,188,9.894736842
8033,51.5,-12.5,5,northw,28,0.651,1088.350449,338.5922241,4.19626,42.10064125,0.22453,35.52170563,0.85658,12.10100937,537,19.17857143
8034,60.5,-13.5,5,northw,17,0.6983,1090.081633,356.4071045,9.735361333,38.62160289,0.52455,35.5649147,3.66642,9.226867676,171,10.05882353
8035,59.5,-33.5,5,northw,9,0.4425,526.0217008,401.3916016,10.52295,33.59156098,0.80451,35.01164627,5.83148,5.922451496,51,5.666666667
8036,53.5,-35.5,5,northw,8,0.6068,565.5905306,371.9694824,6.56144,38.05913411,0.718773333,34.72522354,4.8310925,5.125918865,12,1.5
8037,62.5,-28.5,5,northw,12,0.3008,720.7687208,383.6938477,12.00419,31.89704007,0.8844,35.30389786,5.44634,7.088427067,72,6
8038,48.5,-11.5,5,northw,28,0.7232,1101.906646,357.3237305,2.96021,36.23202986,0.2366,35.76857758,0.81819,12.99230289,492,17.57142857
8039,52.5,-15.5,5,northw,20,NA,1057.376613,338.6480408,6.70636,40.375162,0.28731,35.39373398,2.88454,11.64236164,296,14.8
8040,53.5,-15.5,5,northw,27,0.8927,1181.124277,352.940918,3.83088,40.23754047,0.25693,35.33060074,2.67328,11.54781437,662,24.51851852
8041,45.5,-34.5,5,northw,6,0.7232,1185.162011,359.5184937,1.81569,38.48196052,0.208325,35.97312927,5.29079,13.96195221,19,3.166666667
8042,61.5,-29.5,5,northw,14,0.3008,534.3626789,393.1306458,10.51660667,33.86421725,0.853263333,35.32542801,5.99819,6.877644062,124,8.857142857
8043,58.5,-13.5,5,northw,13,1.1821,1386.383486,353.7840576,6.14125,42.29780445,0.483566667,35.51452637,0.73713,10.32219028,47,3.615384615
8044,51.5,-11.5,5,northw,53,0.8619,1317.835314,329.801239,3.44962,41.96741208,0.22334,35.44964218,0.57768,12.02871132,567,10.69811321
8045,50.5,-44.5,5,northw,27,0.2707,703.2413386,363.6164246,5.18202,30.24309208,0.517573333,34.98968887,1.78243,6.821680069,173,6.407407407
8046,63.5,3.5,5,northw,18,2.1464,1878.808639,325.5858765,6.23626,35.23863051,0.532635,34.1600914,3.77869,8.118355751,266,14.77777778
8047,63.5,-16.5,5,northw,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8048,54.5,-12.5,5,northw,22,0.4747,1025.969699,335.7752075,4.39837,40.78982522,0.18372,35.47520447,1.18149,11.65470695,599,27.22727273
8049,60.5,-6.5,5,northw,19,0.8035,1022.364581,371.67276,10.05132,35.74503678,0.50315,35.47775269,2.57142,9.114400864,190,10
8050,60.5,-21.5,5,northw,16,0.3846,731.3248467,385.0325012,6.664515,33.68097766,0.55825,35.21878052,5.37252,8.928145409,192,12
8051,57.5,-22.5,5,northw,9,0.3983,838.3143378,381.283783,5.61821,31.27379004,0.3286375,35.30666733,5.35867,9.648282051,20,2.222222222
8052,61.5,-26.5,5,northw,12,0.3342,674.1500733,385.754364,12.02976,31.57666506,0.824186667,35.30629349,6.24642,7.446824074,54,4.5
8053,59.5,-29.5,5,northw,8,NA,510.9001633,393.7529297,10.29052,33.7316096,0.88175,35.29176331,5.76454,7.405344486,33,4.125
8054,50.5,-9.5,5,northw,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8055,47.5,-41.5,5,northw,9,0.9246,1490.983871,346.2379761,3.17584,42.20089473,0.28985,34.90462112,2.71202,11.04884434,36,4
8056,52.5,-13.5,5,northw,11,2.9436,1297.390126,310.4007874,5.27385,40.9057523,0.30152,35.53765488,1.224595,11.94780636,45,4.090909091
8057,48.5,-20.5,5,northw,13,1.0639,1224.221114,350.0257874,2.98155,40.56807868,0.301748333,35.78460693,1.95647,12.93392849,65,5
8058,41.5,-51.5,5,northw,12,0.4425,1056.129254,342.0768433,0.13113,39.73285989,0.07075,35.86593628,1.108,16.05185509,30,2.5
8059,59.5,-19.5,5,northw,17,0.6742,777.3745906,382.8535767,4.3873,34.84650202,0.33236,35.25746536,6.51898,9.546340942,80,4.705882353
8060,50.5,-32.5,5,northw,11,0.6285,973.4946692,368.324707,4.03532,39.46897793,0.46796,35.32222748,1.77363,9.167146683,56,5.090909091
8061,60.5,-7.5,5,northw,26,0.8927,995.9362717,370.7900696,9.80714,34.92758535,0.60209,35.47223663,3.39053,9.294369698,403,15.5
8062,49.5,-47.5,5,northw,8,0.5657,728.7563203,334.0116577,7.33099,38.55662719,0.52196,34.3590889,3.56258,4.646236897,24,3
8063,46.5,-7.5,5,northw,47,1.2243,1954.959697,330.8379822,2.38984,44.65887748,0.18557,35.72119141,1.38135,13.54141998,913,19.42553191
8064,51.5,-13.5,5,northw,20,0.5859,945.3129975,342.0003967,4.81111,41.22050579,0.25023,35.57784271,1.37296,12.16576099,533,26.65
8065,61.5,-11.5,5,northw,19,0.6983,1062.834093,348.2721863,8.80403,36.68838058,0.622766667,35.42266464,4.36599,9.010452271,173,9.105263158
8066,43.5,-8.5,5,northw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8067,52.5,-36.5,5,northw,12,0.6742,704.8766417,350.2730713,5.4074,40.84073147,0.58529,34.84183884,4.63828,5.712052345,44,3.666666667
8068,62.5,-29.5,5,northw,10,0.2524,642.0401619,403.9658813,11.81237,32.91889081,0.80043,35.28733826,5.04542,6.803917885,41,4.1
8069,47.5,-12.5,5,northw,26,0.8322,1262.351661,356.3837585,5.1558,38.0235855,0.163620333,35.83399582,1.46192,13.37625313,325,12.5
8070,58.5,-19.5,5,northw,18,0.651,961.5723628,377.6522522,3.564968,32.9025922,0.3011,35.27261353,5.12528,10.10173035,143,7.944444444
8071,52.5,-19.5,5,northw,47,0.651,921.1118697,357.3482361,5.00748,37.49387367,0.27572,35.60659409,2.74741,11.24182987,392,8.340425532
8072,48.5,-18.5,5,northw,26,0.2118,887.1392486,356.165741,3.82786,39.15062722,0.25944,35.7975235,1.61085,12.77689552,179,6.884615385
8073,61.5,-31.5,5,northw,13,0.3115,549.9678258,402.3907471,12.51504,33.79987349,0.84948,35.19781494,5.48281,6.303954601,75,5.769230769
8074,63.5,-25.5,5,northw,8,1.0639,937.8063494,361.8736267,10.57369,30.67314418,0.61154,35.09309769,5.32304,6.983275414,51,6.375
8075,57.5,-15.5,5,northw,25,1.5112,1417.834389,353.8563843,5.31449,39.73573142,0.33837,35.50579071,0.93434,9.999601364,430,17.2
8076,60.5,-27.5,5,northw,16,0.3342,565.8147686,387.703064,12.13015,33.39136653,0.80747,35.28839111,7.21143,7.70199585,207,12.9375
8077,58.5,-33.5,5,northw,15,0.3983,500.5757147,402.7068481,10.04011333,34.62765131,0.80969,35.09078217,6.46388,6.443074703,109,7.266666667
8078,60.5,-10.5,5,northw,20,0.9246,1164.672621,365.5464172,8.72625,38.54360289,0.54203,35.49456406,2.22195,9.436511993,166,8.3
8079,63.5,-24.5,5,northw,11,1.4591,1013.310944,354.9403992,9.55594,30.55185598,0.61303,35.10552979,5.82301,6.467436314,91,8.272727273
8080,42.5,-9.5,5,northw,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8081,61.5,-28.5,5,northw,29,0.3227,530.3485,392.7398376,11.92409,33.74023113,0.75596,35.34854126,6.22054,7.248038769,255,8.793103448
8082,63.5,-27.5,5,northw,5,0.3115,808.3303833,371.0913391,11.546995,31.71319631,0.66225,35.22186279,4.80642,7.245809078,8,1.6
8083,51.5,-38.5,5,northw,16,0.8035,802.0193703,361.9017639,4.40944,35.88781804,0.451302,34.87137222,3.09668,8.705924988,52,3.25
8084,52.5,-42.5,5,northw,11,1.6211,791.9773086,336.1551208,4.66166,33.72951932,0.578022,34.80111694,2.39609,5.540990829,40,3.636363636
8085,50.5,-14.5,5,northw,20,0.4125,914.3341742,346.2123108,4.47838,37.94856814,0.21555,35.55713654,1.55848,12.32680416,259,12.95
